file_path,releaseId,sbom_deps,graph_deps,dependencies_match
sbom/org/opendaylight/yangtools/yang-repo-spi/8.0.6/yang-repo-spi-8.0.6-cyclonedx.json,org.opendaylight.yangtools:yang-repo-spi:8.0.6,9,9,True
sbom/org/opendaylight/yangtools/yang-repo-spi/8.0.6/yang-repo-spi-8.0.6-cyclonedx.xml,org.opendaylight.yangtools:yang-repo-spi:8.0.6,9,9,True
sbom/org/opendaylight/yangtools/yang-repo-spi/8.0.2/yang-repo-spi-8.0.2-cyclonedx.json,org.opendaylight.yangtools:yang-repo-spi:8.0.2,9,9,True
sbom/org/opendaylight/yangtools/yang-repo-spi/8.0.2/yang-repo-spi-8.0.2-cyclonedx.xml,org.opendaylight.yangtools:yang-repo-spi:8.0.2,9,9,True
sbom/org/opendaylight/yangtools/yang-repo-spi/11.0.3/yang-repo-spi-11.0.3-cyclonedx.json,org.opendaylight.yangtools:yang-repo-spi:11.0.3,8,8,True
sbom/org/opendaylight/yangtools/yang-repo-spi/11.0.3/yang-repo-spi-11.0.3-cyclonedx.xml,org.opendaylight.yangtools:yang-repo-spi:11.0.3,8,8,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/10.0.6/odl-yangtools-parser-10.0.6-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:10.0.6,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/10.0.6/odl-yangtools-parser-10.0.6-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:10.0.6,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/9.0.2/odl-yangtools-parser-9.0.2-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:9.0.2,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/9.0.2/odl-yangtools-parser-9.0.2-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:9.0.2,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/10.0.5/odl-yangtools-parser-10.0.5-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:10.0.5,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/10.0.5/odl-yangtools-parser-10.0.5-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:10.0.5,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/8.0.8/odl-yangtools-parser-8.0.8-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:8.0.8,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/8.0.8/odl-yangtools-parser-8.0.8-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:8.0.8,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/9.0.9/odl-yangtools-parser-9.0.9-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:9.0.9,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/9.0.9/odl-yangtools-parser-9.0.9-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:9.0.9,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/8.0.10/odl-yangtools-parser-8.0.10-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:8.0.10,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/8.0.10/odl-yangtools-parser-8.0.10-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:8.0.10,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/9.0.0/odl-yangtools-parser-9.0.0-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:9.0.0,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/9.0.0/odl-yangtools-parser-9.0.0-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:9.0.0,21,21,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/11.0.7/odl-yangtools-parser-11.0.7-cyclonedx.xml,org.opendaylight.yangtools:odl-yangtools-parser:11.0.7,19,19,True
sbom/org/opendaylight/yangtools/odl-yangtools-parser/11.0.7/odl-yangtools-parser-11.0.7-cyclonedx.json,org.opendaylight.yangtools:odl-yangtools-parser:11.0.7,19,19,True
sbom/org/opendaylight/yangtools/rfc8528-data-api/9.0.3/rfc8528-data-api-9.0.3-cyclonedx.xml,org.opendaylight.yangtools:rfc8528-data-api:9.0.3,13,13,True
sbom/org/opendaylight/yangtools/rfc8528-data-api/9.0.3/rfc8528-data-api-9.0.3-cyclonedx.json,org.opendaylight.yangtools:rfc8528-data-api:9.0.3,13,13,True
sbom/org/opendaylight/yangtools/yang-xpath-api/12.0.0/yang-xpath-api-12.0.0-cyclonedx.json,org.opendaylight.yangtools:yang-xpath-api:12.0.0,11,11,True
sbom/org/opendaylight/yangtools/yang-xpath-api/12.0.0/yang-xpath-api-12.0.0-cyclonedx.xml,org.opendaylight.yangtools:yang-xpath-api:12.0.0,11,11,True
sbom/org/opendaylight/yangtools/yang-xpath-api/10.0.1/yang-xpath-api-10.0.1-cyclonedx.json,org.opendaylight.yangtools:yang-xpath-api:10.0.1,12,12,True
sbom/org/opendaylight/yangtools/yang-xpath-api/10.0.1/yang-xpath-api-10.0.1-cyclonedx.xml,org.opendaylight.yangtools:yang-xpath-api:10.0.1,12,12,True
sbom/org/opendaylight/yangtools/yang-xpath-api/10.0.9/yang-xpath-api-10.0.9-cyclonedx.xml,org.opendaylight.yangtools:yang-xpath-api:10.0.9,12,12,True
sbom/org/opendaylight/yangtools/yang-xpath-api/10.0.9/yang-xpath-api-10.0.9-cyclonedx.json,org.opendaylight.yangtools:yang-xpath-api:10.0.9,12,12,True
sbom/org/opendaylight/yangtools/yang-xpath-api/14.0.1/yang-xpath-api-14.0.1-cyclonedx.json,org.opendaylight.yangtools:yang-xpath-api:14.0.1,11,11,True
sbom/org/opendaylight/yangtools/yang-xpath-api/14.0.1/yang-xpath-api-14.0.1-cyclonedx.xml,org.opendaylight.yangtools:yang-xpath-api:14.0.1,11,11,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/8.0.2/yang-data-codec-gson-8.0.2-cyclonedx.json,org.opendaylight.yangtools:yang-data-codec-gson:8.0.2,8,8,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/8.0.2/yang-data-codec-gson-8.0.2-cyclonedx.xml,org.opendaylight.yangtools:yang-data-codec-gson:8.0.2,8,8,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/13.0.6/yang-data-codec-gson-13.0.6-cyclonedx.xml,org.opendaylight.yangtools:yang-data-codec-gson:13.0.6,16,16,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/13.0.6/yang-data-codec-gson-13.0.6-cyclonedx.json,org.opendaylight.yangtools:yang-data-codec-gson:13.0.6,16,16,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/10.0.10/yang-data-codec-gson-10.0.10-cyclonedx.xml,org.opendaylight.yangtools:yang-data-codec-gson:10.0.10,10,10,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/10.0.10/yang-data-codec-gson-10.0.10-cyclonedx.json,org.opendaylight.yangtools:yang-data-codec-gson:10.0.10,10,10,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/8.0.4/yang-data-codec-gson-8.0.4-cyclonedx.xml,org.opendaylight.yangtools:yang-data-codec-gson:8.0.4,8,8,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/8.0.4/yang-data-codec-gson-8.0.4-cyclonedx.json,org.opendaylight.yangtools:yang-data-codec-gson:8.0.4,8,8,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/10.0.5/yang-data-codec-gson-10.0.5-cyclonedx.xml,org.opendaylight.yangtools:yang-data-codec-gson:10.0.5,10,10,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/10.0.5/yang-data-codec-gson-10.0.5-cyclonedx.json,org.opendaylight.yangtools:yang-data-codec-gson:10.0.5,10,10,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/11.0.2/yang-data-codec-gson-11.0.2-cyclonedx.json,org.opendaylight.yangtools:yang-data-codec-gson:11.0.2,15,15,True
sbom/org/opendaylight/yangtools/yang-data-codec-gson/11.0.2/yang-data-codec-gson-11.0.2-cyclonedx.xml,org.opendaylight.yangtools:yang-data-codec-gson:11.0.2,15,15,True
sbom/org/opendaylight/yangtools/benchmarks/9.0.4/benchmarks-9.0.4-cyclonedx.json,org.opendaylight.yangtools:benchmarks:9.0.4,7,7,True
sbom/org/opendaylight/yangtools/benchmarks/9.0.4/benchmarks-9.0.4-cyclonedx.xml,org.opendaylight.yangtools:benchmarks:9.0.4,7,7,True
sbom/org/opendaylight/yangtools/benchmarks/9.0.6/benchmarks-9.0.6-cyclonedx.json,org.opendaylight.yangtools:benchmarks:9.0.6,7,7,True
sbom/org/opendaylight/yangtools/benchmarks/9.0.6/benchmarks-9.0.6-cyclonedx.xml,org.opendaylight.yangtools:benchmarks:9.0.6,7,7,True
sbom/org/opendaylight/yangtools/benchmarks/10.0.6/benchmarks-10.0.6-cyclonedx.xml,org.opendaylight.yangtools:benchmarks:10.0.6,7,7,True
sbom/org/opendaylight/yangtools/benchmarks/10.0.6/benchmarks-10.0.6-cyclonedx.json,org.opendaylight.yangtools:benchmarks:10.0.6,7,7,True
sbom/org/opendaylight/yangtools/binding-runtime-api/14.0.0/binding-runtime-api-14.0.0-cyclonedx.json,org.opendaylight.yangtools:binding-runtime-api:14.0.0,12,12,True
sbom/org/opendaylight/yangtools/binding-runtime-api/14.0.0/binding-runtime-api-14.0.0-cyclonedx.xml,org.opendaylight.yangtools:binding-runtime-api:14.0.0,12,12,True
sbom/org/opendaylight/yangtools/yang-model-spi/13.0.6/yang-model-spi-13.0.6-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:13.0.6,16,16,True
sbom/org/opendaylight/yangtools/yang-model-spi/13.0.6/yang-model-spi-13.0.6-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:13.0.6,16,16,True
sbom/org/opendaylight/yangtools/yang-model-spi/8.0.10/yang-model-spi-8.0.10-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:8.0.10,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/8.0.10/yang-model-spi-8.0.10-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:8.0.10,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/14.0.2/yang-model-spi-14.0.2-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:14.0.2,16,16,True
sbom/org/opendaylight/yangtools/yang-model-spi/14.0.2/yang-model-spi-14.0.2-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:14.0.2,16,16,True
sbom/org/opendaylight/yangtools/yang-model-spi/10.0.11/yang-model-spi-10.0.11-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:10.0.11,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/10.0.11/yang-model-spi-10.0.11-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:10.0.11,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/10.0.5/yang-model-spi-10.0.5-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:10.0.5,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/10.0.5/yang-model-spi-10.0.5-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:10.0.5,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/13.0.3/yang-model-spi-13.0.3-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:13.0.3,16,16,True
sbom/org/opendaylight/yangtools/yang-model-spi/13.0.3/yang-model-spi-13.0.3-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:13.0.3,16,16,True
sbom/org/opendaylight/yangtools/yang-model-spi/10.0.10/yang-model-spi-10.0.10-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:10.0.10,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/10.0.10/yang-model-spi-10.0.10-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:10.0.10,13,13,True
sbom/org/opendaylight/yangtools/yang-model-spi/11.0.2/yang-model-spi-11.0.2-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:11.0.2,12,12,True
sbom/org/opendaylight/yangtools/yang-model-spi/11.0.2/yang-model-spi-11.0.2-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:11.0.2,12,12,True
sbom/org/opendaylight/yangtools/yang-model-spi/11.0.5/yang-model-spi-11.0.5-cyclonedx.xml,org.opendaylight.yangtools:yang-model-spi:11.0.5,12,12,True
sbom/org/opendaylight/yangtools/yang-model-spi/11.0.5/yang-model-spi-11.0.5-cyclonedx.json,org.opendaylight.yangtools:yang-model-spi:11.0.5,12,12,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/11.0.2/rfc6241-model-api-11.0.2-cyclonedx.json,org.opendaylight.yangtools:rfc6241-model-api:11.0.2,8,8,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/11.0.2/rfc6241-model-api-11.0.2-cyclonedx.xml,org.opendaylight.yangtools:rfc6241-model-api:11.0.2,8,8,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/9.0.6/rfc6241-model-api-9.0.6-cyclonedx.json,org.opendaylight.yangtools:rfc6241-model-api:9.0.6,11,11,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/9.0.6/rfc6241-model-api-9.0.6-cyclonedx.xml,org.opendaylight.yangtools:rfc6241-model-api:9.0.6,11,11,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/13.0.2/rfc6241-model-api-13.0.2-cyclonedx.json,org.opendaylight.yangtools:rfc6241-model-api:13.0.2,6,6,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/13.0.2/rfc6241-model-api-13.0.2-cyclonedx.xml,org.opendaylight.yangtools:rfc6241-model-api:13.0.2,6,6,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/9.0.9/rfc6241-model-api-9.0.9-cyclonedx.json,org.opendaylight.yangtools:rfc6241-model-api:9.0.9,11,11,True
sbom/org/opendaylight/yangtools/rfc6241-model-api/9.0.9/rfc6241-model-api-9.0.9-cyclonedx.xml,org.opendaylight.yangtools:rfc6241-model-api:9.0.9,11,11,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.4/yang-data-tree-spi-8.0.4-cyclonedx.xml,org.opendaylight.yangtools:yang-data-tree-spi:8.0.4,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.4/yang-data-tree-spi-8.0.4-cyclonedx.json,org.opendaylight.yangtools:yang-data-tree-spi:8.0.4,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.0/yang-data-tree-spi-8.0.0-cyclonedx.json,org.opendaylight.yangtools:yang-data-tree-spi:8.0.0,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.0/yang-data-tree-spi-8.0.0-cyclonedx.xml,org.opendaylight.yangtools:yang-data-tree-spi:8.0.0,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/10.0.10/yang-data-tree-spi-10.0.10-cyclonedx.xml,org.opendaylight.yangtools:yang-data-tree-spi:10.0.10,10,10,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/10.0.10/yang-data-tree-spi-10.0.10-cyclonedx.json,org.opendaylight.yangtools:yang-data-tree-spi:10.0.10,10,10,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.2/yang-data-tree-spi-8.0.2-cyclonedx.xml,org.opendaylight.yangtools:yang-data-tree-spi:8.0.2,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.2/yang-data-tree-spi-8.0.2-cyclonedx.json,org.opendaylight.yangtools:yang-data-tree-spi:8.0.2,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.1/yang-data-tree-spi-8.0.1-cyclonedx.xml,org.opendaylight.yangtools:yang-data-tree-spi:8.0.1,8,8,True
sbom/org/opendaylight/yangtools/yang-data-tree-spi/8.0.1/yang-data-tree-spi-8.0.1-cyclonedx.json,org.opendaylight.yangtools:yang-data-tree-spi:8.0.1,8,8,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/8.0.6/rfc8639-parser-support-8.0.6-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:8.0.6,11,11,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/8.0.6/rfc8639-parser-support-8.0.6-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:8.0.6,11,11,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/13.0.1/rfc8639-parser-support-13.0.1-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:13.0.1,10,10,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/13.0.1/rfc8639-parser-support-13.0.1-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:13.0.1,10,10,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/9.0.2/rfc8639-parser-support-9.0.2-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:9.0.2,13,13,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/9.0.2/rfc8639-parser-support-9.0.2-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:9.0.2,13,13,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/9.0.1/rfc8639-parser-support-9.0.1-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:9.0.1,13,13,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/9.0.1/rfc8639-parser-support-9.0.1-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:9.0.1,13,13,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/14.0.0/rfc8639-parser-support-14.0.0-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:14.0.0,10,10,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/14.0.0/rfc8639-parser-support-14.0.0-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:14.0.0,10,10,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/8.0.7/rfc8639-parser-support-8.0.7-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:8.0.7,13,13,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/8.0.7/rfc8639-parser-support-8.0.7-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:8.0.7,13,13,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/13.0.4/rfc8639-parser-support-13.0.4-cyclonedx.xml,org.opendaylight.yangtools:rfc8639-parser-support:13.0.4,10,10,True
sbom/org/opendaylight/yangtools/rfc8639-parser-support/13.0.4/rfc8639-parser-support-13.0.4-cyclonedx.json,org.opendaylight.yangtools:rfc8639-parser-support:13.0.4,10,10,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/11.0.6/rfc6536-parser-support-11.0.6-cyclonedx.json,org.opendaylight.yangtools:rfc6536-parser-support:11.0.6,11,11,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/11.0.6/rfc6536-parser-support-11.0.6-cyclonedx.xml,org.opendaylight.yangtools:rfc6536-parser-support:11.0.6,11,11,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/10.0.10/rfc6536-parser-support-10.0.10-cyclonedx.json,org.opendaylight.yangtools:rfc6536-parser-support:10.0.10,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/10.0.10/rfc6536-parser-support-10.0.10-cyclonedx.xml,org.opendaylight.yangtools:rfc6536-parser-support:10.0.10,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/10.0.3/rfc6536-parser-support-10.0.3-cyclonedx.xml,org.opendaylight.yangtools:rfc6536-parser-support:10.0.3,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/10.0.3/rfc6536-parser-support-10.0.3-cyclonedx.json,org.opendaylight.yangtools:rfc6536-parser-support:10.0.3,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/9.0.2/rfc6536-parser-support-9.0.2-cyclonedx.json,org.opendaylight.yangtools:rfc6536-parser-support:9.0.2,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/9.0.2/rfc6536-parser-support-9.0.2-cyclonedx.xml,org.opendaylight.yangtools:rfc6536-parser-support:9.0.2,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/11.0.3/rfc6536-parser-support-11.0.3-cyclonedx.json,org.opendaylight.yangtools:rfc6536-parser-support:11.0.3,11,11,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/11.0.3/rfc6536-parser-support-11.0.3-cyclonedx.xml,org.opendaylight.yangtools:rfc6536-parser-support:11.0.3,11,11,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/8.0.10/rfc6536-parser-support-8.0.10-cyclonedx.xml,org.opendaylight.yangtools:rfc6536-parser-support:8.0.10,13,13,True
sbom/org/opendaylight/yangtools/rfc6536-parser-support/8.0.10/rfc6536-parser-support-8.0.10-cyclonedx.json,org.opendaylight.yangtools:rfc6536-parser-support:8.0.10,13,13,True
sbom/org/opendaylight/aaa/features-aaa/0.17.9/features-aaa-0.17.9-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.17.9,10,10,True
sbom/org/opendaylight/aaa/features-aaa/0.17.9/features-aaa-0.17.9-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.17.9,10,10,True
sbom/org/opendaylight/aaa/features-aaa/0.15.7/features-aaa-0.15.7-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.15.7,9,9,True
sbom/org/opendaylight/aaa/features-aaa/0.15.7/features-aaa-0.15.7-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.15.7,9,9,True
sbom/org/opendaylight/aaa/features-aaa/0.16.0/features-aaa-0.16.0-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.16.0,10,10,True
sbom/org/opendaylight/aaa/features-aaa/0.16.0/features-aaa-0.16.0-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.16.0,10,10,True
sbom/org/opendaylight/aaa/features-aaa/0.19.0/features-aaa-0.19.0-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.19.0,7,7,True
sbom/org/opendaylight/aaa/features-aaa/0.19.0/features-aaa-0.19.0-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.19.0,7,7,True
sbom/org/opendaylight/aaa/features-aaa/0.19.4/features-aaa-0.19.4-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.19.4,8,8,True
sbom/org/opendaylight/aaa/features-aaa/0.19.4/features-aaa-0.19.4-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.19.4,8,8,True
sbom/org/opendaylight/aaa/features-aaa/0.17.12/features-aaa-0.17.12-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.17.12,10,10,True
sbom/org/opendaylight/aaa/features-aaa/0.17.12/features-aaa-0.17.12-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.17.12,10,10,True
sbom/org/opendaylight/aaa/features-aaa/0.15.2/features-aaa-0.15.2-cyclonedx.xml,org.opendaylight.aaa:features-aaa:0.15.2,9,9,True
sbom/org/opendaylight/aaa/features-aaa/0.15.2/features-aaa-0.15.2-cyclonedx.json,org.opendaylight.aaa:features-aaa:0.15.2,9,9,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.19.4/odl-aaa-api-0.19.4-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.19.4,6,6,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.19.4/odl-aaa-api-0.19.4-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.19.4,6,6,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.16.6/odl-aaa-api-0.16.6-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.16.6,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.16.6/odl-aaa-api-0.16.6-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.16.6,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.17.5/odl-aaa-api-0.17.5-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.17.5,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.17.5/odl-aaa-api-0.17.5-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.17.5,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.18.5/odl-aaa-api-0.18.5-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.18.5,5,5,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.18.5/odl-aaa-api-0.18.5-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.18.5,5,5,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.15.7/odl-aaa-api-0.15.7-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.15.7,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.15.7/odl-aaa-api-0.15.7-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.15.7,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.16.3/odl-aaa-api-0.16.3-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.16.3,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.16.3/odl-aaa-api-0.16.3-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.16.3,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.14.14/odl-aaa-api-0.14.14-cyclonedx.xml,org.opendaylight.aaa:odl-aaa-api:0.14.14,8,8,True
sbom/org/opendaylight/aaa/odl-aaa-api/0.14.14/odl-aaa-api-0.14.14-cyclonedx.json,org.opendaylight.aaa:odl-aaa-api:0.14.14,8,8,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.15.4/odl-apache-shiro-0.15.4-cyclonedx.json,org.opendaylight.aaa:odl-apache-shiro:0.15.4,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.15.4/odl-apache-shiro-0.15.4-cyclonedx.xml,org.opendaylight.aaa:odl-apache-shiro:0.15.4,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.17.11/odl-apache-shiro-0.17.11-cyclonedx.xml,org.opendaylight.aaa:odl-apache-shiro:0.17.11,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.17.11/odl-apache-shiro-0.17.11-cyclonedx.json,org.opendaylight.aaa:odl-apache-shiro:0.17.11,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.16.11/odl-apache-shiro-0.16.11-cyclonedx.json,org.opendaylight.aaa:odl-apache-shiro:0.16.11,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.16.11/odl-apache-shiro-0.16.11-cyclonedx.xml,org.opendaylight.aaa:odl-apache-shiro:0.16.11,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.15.0/odl-apache-shiro-0.15.0-cyclonedx.json,org.opendaylight.aaa:odl-apache-shiro:0.15.0,5,5,True
sbom/org/opendaylight/aaa/odl-apache-shiro/0.15.0/odl-apache-shiro-0.15.0-cyclonedx.xml,org.opendaylight.aaa:odl-apache-shiro:0.15.0,5,5,True
sbom/org/opendaylight/aaa/aaa-filterchain/0.15.9/aaa-filterchain-0.15.9-cyclonedx.json,org.opendaylight.aaa:aaa-filterchain:0.15.9,9,9,True
sbom/org/opendaylight/aaa/aaa-filterchain/0.15.9/aaa-filterchain-0.15.9-cyclonedx.xml,org.opendaylight.aaa:aaa-filterchain:0.15.9,9,9,True
